move_key,name_en,name_es,type_key,category_key,power,accuracy,pp,priority,targeting_key,makes_contact,is_sound,is_pulse,is_punch,is_bite,is_slashing,is_status,effect_short_en,effect_short_es,effect_long_en,effect_long_es,source_key
toxic_spikes,Toxic Spikes,Púas Tóxicas,poison,status,,,20,,unknown,0,0,0,0,0,0,1,The user lays a trap of poison spikes at the feet of the opposing team. The spikes will poison opposing Pokémon that switch into battle.,Lanza una trampa de púas tóxicas a los pies del objetivo. El veneno afecta a los Pokémon que entran en combate.,The user lays a trap of poison spikes at the feet of the opposing team. The spikes will poison opposing Pokémon that switch into battle.,Lanza una trampa de púas tóxicas a los pies del objetivo. El veneno afecta a los Pokémon que entran en combate.,championslab
toxic_thread,Toxic Thread,Hilo Venenoso,poison,status,,100,20,,unknown,0,0,0,0,0,0,1,The user shoots poisonous threads to poison the target and lower the target’s Speed stat.,Ataca al oponente con hilillos venenosos que reducen su Velocidad y lo envenenan.,The user shoots poisonous threads to poison the target and lower the target’s Speed stat.,Ataca al oponente con hilillos venenosos que reducen su Velocidad y lo envenenan.,championslab
trailblaze,Trailblaze,Trailblaze,grass,physical,50,100,20,,unknown,0,0,0,0,0,0,0,The user attacks suddenly as if leaping out from tall grass. The user's nimble footwork boosts its Speed stat.,,The user attacks suddenly as if leaping out from tall grass. The user's nimble footwork boosts its Speed stat.,,championslab
transform,Transform,Transformación,normal,status,,,10,,unknown,0,0,0,0,0,0,1,Transforms into a copy of the foe.,"El usuario se transforma en una copia del objetivo, con los mismos movimientos.",Transforms into a copy of the foe.,"El usuario se transforma en una copia del objetivo, con los mismos movimientos.",championslab
tri_attack,Tri Attack,Triataque,normal,special,80,100,10,,unknown,0,0,0,0,0,0,0,"The user strikes with a simultaneous three-beam attack. This may also burn, freeze, or paralyze the target.","Ataque triple que puede paralizar, quemar o congelar al objetivo.","The user strikes with a simultaneous three-beam attack. This may also burn, freeze, or paralyze the target.","Ataque triple que puede paralizar, quemar o congelar al objetivo.",championslab
trick,Trick,Truco,psychic,status,,100,10,,unknown,0,0,0,0,0,0,1,The user catches the target off guard and swaps the target's held item with its own.,Engaña al objetivo desprevenido e intercambia objetos.,The user catches the target off guard and swaps the target's held item with its own.,Engaña al objetivo desprevenido e intercambia objetos.,championslab
trick_or_treat,Trick-or-Treat,Halloween,ghost,status,,100,20,,unknown,0,0,0,0,0,0,1,Gives the target the Trick-or-Treating status.,"Invita al objetivo a celebrar Halloween, haciendo que pase a ser también de tipo Fantasma además de conservar sus propios tipos.",Gives the target the Trick-or-Treating status.,"Invita al objetivo a celebrar Halloween, haciendo que pase a ser también de tipo Fantasma además de conservar sus propios tipos.",championslab
trick_room,Trick Room,Espacio Raro,psychic,status,,,5,,unknown,0,0,0,0,0,0,1,The user creates a bizarre area in which slower Pokémon get to move first for five turns.,Se crea un espacio extraño en el que los Pokémon lentos se mueven primero durante cinco turnos.,The user creates a bizarre area in which slower Pokémon get to move first for five turns.,Se crea un espacio extraño en el que los Pokémon lentos se mueven primero durante cinco turnos.,championslab
triple_arrows,Triple Arrows,Triple Arrows,fighting,physical,90,100,10,,unknown,0,0,0,0,0,0,0,"The user kicks, then fires three arrows. This move has a heightened chance of landing a critical hit and may also lower the target’s Defense stat or make it flinch.",,"The user kicks, then fires three arrows. This move has a heightened chance of landing a critical hit and may also lower the target’s Defense stat or make it flinch.",,championslab
triple_axel,Triple Axel,Triple Axel,ice,physical,20,90,10,,unknown,0,0,0,0,0,0,0,A consecutive three-kick attack that becomes more powerful with each successful hit.,Patea hasta tres veces seguidas y cada vez más fuerte.,A consecutive three-kick attack that becomes more powerful with each successful hit.,Patea hasta tres veces seguidas y cada vez más fuerte.,championslab
trop_kick,Trop Kick,Patada Tropical,grass,physical,85,100,16,,unknown,0,0,0,0,0,0,0,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.,Lanza una patada con la fuerza del trópico que golpea al rival y reduce su Ataque.,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.,Lanza una patada con la fuerza del trópico que golpea al rival y reduce su Ataque.,championslab
twin_beam,Twin Beam,Twin Beam,psychic,special,40,100,10,,unknown,0,0,0,0,0,0,0,The user shoots mystical beams from its eyes to inflict damage. The target is hit twice in a row.,,The user shoots mystical beams from its eyes to inflict damage. The target is hit twice in a row.,,championslab
u_turn,U-turn,Ida y Vuelta,bug,physical,70,100,15,,unknown,1,0,0,0,0,0,0,After attacking the user switches out of battle to be replaced by another party Pokémon.,"Tras atacar, vuelve a toda prisa para dar paso a otro Pokémon del equipo.",After attacking the user switches out of battle to be replaced by another party Pokémon.,"Tras atacar, vuelve a toda prisa para dar paso a otro Pokémon del equipo.",championslab
upper_hand,Upper Hand,Palma Rauda,fighting,physical,65,100,15,,unknown,0,0,0,0,0,0,0,"The user reacts to the target's movement and strikes with the heel of its palm, making the target flinch. This move fails if the target is not readying a priority move.",,"The user reacts to the target's movement and strikes with the heel of its palm, making the target flinch. This move fails if the target is not readying a priority move.",,championslab
uproar,Uproar,Alboroto,normal,special,90,100,10,,unknown,0,0,0,0,0,0,0,"The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.",Ataca de forma alborotada durante tres turnos. Mantiene despiertos a todos.,"The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.",Ataca de forma alborotada durante tres turnos. Mantiene despiertos a todos.,championslab
vacuum_wave,Vacuum Wave,Onda Vacío,fighting,special,40,100,30,,unknown,0,0,0,0,0,0,0,The user whirls its fists to send a wave of pure vacuum at the foe. This move always goes first.,Gira los puños y libera una onda de vacío contra el objetivo. Este movimiento siempre va primero.,The user whirls its fists to send a wave of pure vacuum at the foe. This move always goes first.,Gira los puños y libera una onda de vacío contra el objetivo. Este movimiento siempre va primero.,championslab
venoshock,Venoshock,Carga Tóxica,poison,special,65,100,10,,unknown,0,0,0,0,0,0,0,The user drenches the target in a special poisonous liquid. This move's power is doubled if the target is poisoned.,Ataca cubriendo al objetivo con un líquido venenoso. El daño será doble si este ya está envenenado.,The user drenches the target in a special poisonous liquid. This move's power is doubled if the target is poisoned.,Ataca cubriendo al objetivo con un líquido venenoso. El daño será doble si este ya está envenenado.,championslab
volt_switch,Volt Switch,Voltiocambio,electric,special,70,100,20,,unknown,0,0,0,0,0,0,0,"After making its attack, the user rushes back to switch places with a party Pokémon in waiting.","Tras atacar, vuelve a toda prisa para dar paso a otro Pokémon del equipo.","After making its attack, the user rushes back to switch places with a party Pokémon in waiting.","Tras atacar, vuelve a toda prisa para dar paso a otro Pokémon del equipo.",championslab
volt_tackle,Volt Tackle,Placaje Eléc,electric,physical,120,100,5,,unknown,0,0,0,0,0,0,0,Has a 10% chance of paralyzing the target. The user also takes 1/3 of the damage dealt by this move.,"Quien lo usa electrifica su cuerpo para luego atacar. Se hiere mucho a sí mismo, pero puede paralizar al objetivo.",Has a 10% chance of paralyzing the target. The user also takes 1/3 of the damage dealt by this move.,"Quien lo usa electrifica su cuerpo para luego atacar. Se hiere mucho a sí mismo, pero puede paralizar al objetivo.",championslab
water_gun,Water Gun,Pistola Agua,water,special,40,100,25,,unknown,0,0,0,0,0,0,0,The target is blasted with a forceful shot of water.,Ataca disparando agua con gran potencia.,The target is blasted with a forceful shot of water.,Ataca disparando agua con gran potencia.,championslab
water_pulse,Water Pulse,Hidropulso,water,special,60,100,20,,unknown,0,0,1,0,0,0,0,The user attacks the target with a pulsing blast of water. This may also confuse the target.,Ataca con un potente chorro de agua. Puede confundir al objetivo.,The user attacks the target with a pulsing blast of water. This may also confuse the target.,Ataca con un potente chorro de agua. Puede confundir al objetivo.,championslab
water_shuriken,Water Shuriken,Shuriken de Agua,water,special,15,100,20,,unknown,0,0,0,0,0,0,0,The user hits the target with throwing stars two to five times in a row. This move always goes first.,Golpea al oponente de 2 a 5 veces con estrellas arrojadizas hechas de mucosidad. El que lo usa siempre ataca primero.,The user hits the target with throwing stars two to five times in a row. This move always goes first.,Golpea al oponente de 2 a 5 veces con estrellas arrojadizas hechas de mucosidad. El que lo usa siempre ataca primero.,championslab
water_spout,Water Spout,Salpicar,water,special,150,100,5,,unknown,0,0,0,0,0,0,0,"The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.","Chorro de agua. Cuantos menos PS tenga el usuario, menos dañino será.","The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.","Chorro de agua. Cuantos menos PS tenga el usuario, menos dañino será.",championslab
waterfall,Waterfall,Cascada,water,physical,80,100,15,,unknown,0,0,0,0,0,0,0,The user charges at the target and may make it flinch.,Embiste con un gran impulso que puede hacer retroceder. También sirve para remontar cascadas.,The user charges at the target and may make it flinch.,Embiste con un gran impulso que puede hacer retroceder. También sirve para remontar cascadas.,championslab
wave_crash,Wave Crash,Wave Crash,water,physical,120,100,10,,unknown,0,0,0,0,0,0,0,The user shrouds itself in water and slams into the target with its whole body to inflict damage. This also damages the user quite a lot.,,The user shrouds itself in water and slams into the target with its whole body to inflict damage. This also damages the user quite a lot.,,championslab
weather_ball,Weather Ball,Meteorobola,normal,special,50,100,10,,unknown,0,0,0,0,0,0,0,This move's type and power change depending on the weather at the time the move is used.,El tipo y fuerza del ataque varían según el tiempo que haga.,This move's type and power change depending on the weather at the time the move is used.,El tipo y fuerza del ataque varían según el tiempo que haga.,championslab
whirlpool,Whirlpool,Torbellino,water,special,35,85,15,,unknown,0,0,0,0,0,0,0,"The user traps the target inside a violent, swirling whirlpool that inflicts damage for four to five turns.",Una tromba de agua atrapa al objetivo durante cuatro o cinco turnos.,"The user traps the target inside a violent, swirling whirlpool that inflicts damage for four to five turns.",Una tromba de agua atrapa al objetivo durante cuatro o cinco turnos.,championslab
