move_key,name_en,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,users
wave_crash,Wave Crash,7,0,7,3,"Blastoise,Empoleon,Basculegion (Basculegion-M),Quaquaval,Palafin,Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
weather_ball,Weather Ball,40,0,40,5,"Venusaur,Charizard,Blastoise,Ninetales,Victreebel,Slowbro,Vaporeon,Jolteon,Flareon,Dragonite,Meganium,Politoed,Espeon,Umbreon,Slowking,Pelipper,Torkoal,Altaria,Milotic,Castform,Glalie,Empoleon,Roserade,Abomasnow,Leafeon,Glaceon,Froslass,Vanilluxe,Greninja,Vivillon,Heliolisk,Aurorus,Sylveon,Goodra,Primarina,Armarouge,Bellibolt,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
whirlpool,Whirlpool,26,0,26,0,"Blastoise,Slowbro,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Aggron,Sharpedo,Milotic,Empoleon,Samurott,Primarina,Basculegion (Basculegion-M),Quaquaval,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
whirlwind,Whirlwind,11,0,11,2,"Pidgeot,Aerodactyl,Dragonite,Skarmory,Rampardos,Hippowdon,Volcarona,Talonflame,Vivillon,Noivern,Drampa"
wide_guard,Wide Guard,17,0,17,5,"Machamp,Aerodactyl,Steelix,Pelipper,Torterra,Bastiodon,Gallade,Conkeldurr,Chesnaught,Aegislash,Avalugg,Crabominable,Toxapex,Araquanid,Garganacl,Armarouge,Avalugg (Hisuian Avalugg)"
wild_charge,Wild Charge,28,0,28,7,"Pikachu,Raichu,Arcanine,Tauros,Jolteon,Snorlax,Typhlosion,Ampharos,Manectric,Luxray,Emboar,Audino,Emolga,Volcarona,Diggersby,Furfrou,Heliolisk,Dedenne,Noivern,Morpeko,Wyrdeer,Bellibolt,Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
will_o_wisp,Will-O-Wisp,47,0,47,26,"Charizard,Ninetales,Arcanine,Gengar,Flareon,Typhlosion,Houndoom,Gardevoir,Sableye,Camerupt,Torkoal,Altaria,Banette,Absol,Infernape,Spiritomb,Gallade,Froslass,Rotom,Emboar,Simisear,Cofagrigus,Chandelure,Volcarona,Delphox,Talonflame,Trevenant,Gourgeist,Incineroar,Salazzle,Mimikyu,Polteageist,Runerigus,Dragapult,Skeledirge,Armarouge,Ceruledge,Scovillain,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros (Blaze))"
wish,Wish,19,0,19,2,"Pikachu,Raichu,Clefable,Espeon,Umbreon,Gardevoir,Chimecho,Leafeon,Glaceon,Audino,Delphox,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Sylveon,Farigiraf,Raichu (Alolan Raichu)"
wonder_room,Wonder Room,27,0,27,0,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Slowking,Gardevoir,Sableye,Altaria,Spiritomb,Gallade,Cofagrigus,Reuniclus,Delphox,Meowstic (Meowstic-M),Primarina,Araquanid,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
wood_hammer,Wood Hammer,6,0,6,4,"Torterra,Abomasnow,Chesnaught,Trevenant,Mimikyu,Tinkaton"
work_up,Work Up,4,0,4,0,"Watchog,Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
worry_seed,Worry Seed,9,0,9,0,"Venusaur,Victreebel,Torterra,Roserade,Whimsicott,Gourgeist,Tsareena,Meowscarada,Scovillain"
wrap,Wrap,8,0,8,0,"Arbok,Victreebel,Dragonite,Milotic,Chimecho,Serperior,Sandaconda,Orthworm"
x_scissor,X-Scissor,27,0,27,4,"Beedrill,Pinsir,Ariados,Scizor,Skarmory,Sableye,Absol,Toxicroak,Weavile,Leafeon,Gliscor,Gallade,Samurott,Excadrill,Beartic,Pangoro,Hawlucha,Trevenant,Noivern,Araquanid,Mimikyu,Kommo-o,Kleavor,Sneasler,Ceruledge,Kingambit,Samurott (Hisuian Samurott)"
yawn,Yawn,32,0,32,7,"Blastoise,Slowbro,Vaporeon,Jolteon,Flareon,Snorlax,Espeon,Umbreon,Slowking,Camerupt,Torkoal,Chimecho,Empoleon,Hippowdon,Leafeon,Glaceon,Emboar,Liepard,Simisear,Audino,Beartic,Stunfisk,Meowstic (Meowstic-M),Slurpuff,Sylveon,Oranguru,Skeledirge,Hydrapple,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Meowstic (Meowstic-F)"
zap_cannon,Zap Cannon,5,0,5,0,"Pikachu,Raichu,Ampharos,Bellibolt,Raichu (Alolan Raichu)"
zen_headbutt,Zen Headbutt,69,0,69,5,"Blastoise,Clefable,Ninetales,Alakazam,Slowbro,Starmie,Tauros,Snorlax,Meganium,Typhlosion,Espeon,Slowking,Gardevoir,Sableye,Medicham,Sharpedo,Camerupt,Torkoal,Banette,Chimecho,Absol,Torterra,Infernape,Rampardos,Lucario,Gallade,Emboar,Watchog,Audino,Cofagrigus,Reuniclus,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Tyrantrum,Aurorus,Hawlucha,Crabominable,Lycanroc,Tsareena,Oranguru,Appletun,Sandaconda,Mr. Rime,Runerigus,Wyrdeer,Basculegion (Basculegion-M),Skeledirge,Garganacl,Scovillain,Espathra,Palafin,Farigiraf,Kingambit,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
