move_key,name_en,name_es,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,observed_set_coverage_pct,users
thunder_fang,Thunder Fang,Colmillo Rayo,24,0,24,0,0.0,"Arbok,Arcanine,Jolteon,Aerodactyl,Steelix,Houndoom,Tyranitar,Manectric,Luxray,Garchomp,Hippowdon,Rhyperior,Gliscor,Liepard,Krookodile,Hydreigon,Furfrou,Tyrantrum,Lycanroc,Sandaconda,Morpeko,Skeledirge,Scovillain,Arcanine (Hisuian Arcanine)"
thunder_punch,Thunder Punch,Puño Trueno,49,0,49,4,8.2,"Charizard,Pikachu,Raichu,Clefable,Alakazam,Machamp,Gengar,Kangaskhan,Snorlax,Dragonite,Typhlosion,Ampharos,Slowking,Tyranitar,Gardevoir,Sableye,Aggron,Medicham,Infernape,Rampardos,Lopunny,Lucario,Toxicroak,Rhyperior,Gallade,Emboar,Watchog,Audino,Conkeldurr,Reuniclus,Golurk,Chesnaught,Delphox,Diggersby,Pangoro,Heliolisk,Hawlucha,Dedenne,Goodra,Incineroar,Crabominable,Kommo-o,Morpeko,Meowscarada,Garganacl,Raichu (Alolan Raichu),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Goodra (Hisuian Goodra)"
thunder_wave,Thunder Wave,Onda Trueno,66,0,66,12,18.2,"Pikachu,Raichu,Clefable,Alakazam,Slowbro,Gengar,Starmie,Gyarados,Jolteon,Dragonite,Ampharos,Espeon,Umbreon,Slowking,Forretress,Tyranitar,Gardevoir,Sableye,Aggron,Manectric,Castform,Banette,Chimecho,Absol,Luxray,Lopunny,Gallade,Froslass,Rotom,Watchog,Liepard,Audino,Reuniclus,Emolga,Stunfisk,Hydreigon,Furfrou,Meowstic (Meowstic-M),Heliolisk,Aurorus,Dedenne,Klefki,Salazzle,Mimikyu,Drampa,Hatterene,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Maushold,Bellibolt,Tinkaton,Farigiraf,Kingambit,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Meowstic (Meowstic-F)"
thunderbolt,Thunderbolt,Rayo,58,0,58,27,46.6,"Pikachu,Raichu,Clefable,Gengar,Kangaskhan,Starmie,Tauros,Gyarados,Jolteon,Snorlax,Dragonite,Ampharos,Tyranitar,Gardevoir,Aggron,Manectric,Castform,Banette,Absol,Luxray,Rampardos,Bastiodon,Lopunny,Rhyperior,Gallade,Froslass,Rotom,Watchog,Audino,Garbodor,Emolga,Stunfisk,Golurk,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Heliolisk,Aurorus,Dedenne,Goodra,Oranguru,Mimikyu,Drampa,Mr. Rime,Morpeko,Dragapult,Wyrdeer,Bellibolt,Farigiraf,Archaludon,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Goodra (Hisuian Goodra),Meowstic (Meowstic-F)"
tickle,Tickle,Cosquillas,26,0,26,0,0.0,"Pikachu,Raichu,Clefable,Machamp,Victreebel,Vaporeon,Jolteon,Flareon,Azumarill,Espeon,Umbreon,Milotic,Torterra,Leafeon,Glaceon,Whimsicott,Emolga,Meowstic (Meowstic-M),Sylveon,Drampa,Mr. Rime,Morpeko,Maushold,Palafin,Raichu (Alolan Raichu),Meowstic (Meowstic-F)"
tidy_up,Tidy Up,Tidy Up,1,0,1,1,100.0,Maushold
torch_song,Torch Song,Torch Song,1,0,1,1,100.0,Skeledirge
torment,Torment,Tormento,15,0,15,0,0.0,"Umbreon,Houndoom,Sableye,Banette,Infernape,Liepard,Simisage,Krookodile,Zoroark,Klefki,Salazzle,Mr. Rime,Morpeko,Kingambit,Zoroark (Hisuian Zoroark)"
toxic,Toxic,Tóxico,26,0,26,1,3.8,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Umbreon,Houndoom,Roserade,Spiritomb,Toxicroak,Gliscor,Watchog,Garbodor,Zoroark,Goodra,Trevenant,Toxapex,Salazzle,Tsareena,Sneasler,Bellibolt,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Goodra (Hisuian Goodra)"
toxic_spikes,Toxic Spikes,Púas Tóxicas,19,0,19,1,5.3,"Beedrill,Arbok,Victreebel,Gengar,Ariados,Forretress,Roserade,Gliscor,Cofagrigus,Garbodor,Greninja,Toxapex,Salazzle,Runerigus,Sneasler,Meowscarada,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
toxic_thread,Toxic Thread,Hilo Venenoso,1,0,1,1,100.0,Ariados
trailblaze,Trailblaze,Trailblaze,83,0,83,0,0.0,"Venusaur,Arbok,Pikachu,Raichu,Victreebel,Tauros,Vaporeon,Jolteon,Flareon,Snorlax,Meganium,Feraligatr,Ariados,Ampharos,Azumarill,Espeon,Umbreon,Scizor,Heracross,Houndoom,Medicham,Manectric,Camerupt,Altaria,Banette,Absol,Glalie,Torterra,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Lucario,Abomasnow,Weavile,Leafeon,Glaceon,Mamoswine,Froslass,Serperior,Emboar,Liepard,Simisage,Chandelure,Beartic,Volcarona,Chesnaught,Greninja,Diggersby,Floette,Florges,Furfrou,Meowstic (Meowstic-M),Heliolisk,Sylveon,Hawlucha,Dedenne,Trevenant,Decidueye,Incineroar,Lycanroc,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Flapple,Appletun,Wyrdeer,Kleavor,Sneasler,Meowscarada,Maushold,Scovillain,Farigiraf,Raichu (Alolan Raichu),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F)"
transform,Transform,Transformación,1,0,1,1,100.0,Ditto
tri_attack,Tri Attack,Triataque,11,0,11,0,0.0,"Clefable,Alakazam,Slowbro,Starmie,Slowking,Hydreigon,Drampa,Alcremie,Dragapult,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
trick,Trick,Truco,47,0,47,1,2.1,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Espeon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Gallade,Froslass,Rotom,Liepard,Cofagrigus,Zoroark,Reuniclus,Chandelure,Golurk,Delphox,Floette,Florges,Meowstic (Meowstic-M),Trevenant,Gourgeist,Oranguru,Mimikyu,Polteageist,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Armarouge,Espathra,Farigiraf,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F)"
trick_or_treat,Trick-or-Treat,Halloween,1,0,1,0,0.0,Gourgeist
trick_room,Trick Room,Espacio Raro,38,0,38,25,65.8,"Alakazam,Slowbro,Gengar,Starmie,Espeon,Slowking,Gardevoir,Medicham,Banette,Chimecho,Spiritomb,Gallade,Audino,Whimsicott,Cofagrigus,Reuniclus,Chandelure,Delphox,Meowstic (Meowstic-M),Aromatisse,Klefki,Trevenant,Gourgeist,Oranguru,Mimikyu,Polteageist,Hatterene,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Armarouge,Espathra,Farigiraf,Sinistcha,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
triple_arrows,Triple Arrows,Triple Arrows,1,0,1,0,0.0,Decidueye (Hisuian Decidueye)
triple_axel,Triple Axel,Triple Axel,14,0,14,2,14.3,"Gardevoir,Milotic,Empoleon,Lopunny,Weavile,Glaceon,Gallade,Froslass,Primarina,Tsareena,Mr. Rime,Meowscarada,Quaquaval,Ninetales (Alolan Ninetales)"
trop_kick,Trop Kick,Patada Tropical,1,0,1,0,0.0,Tsareena
twin_beam,Twin Beam,Twin Beam,1,0,1,0,0.0,Farigiraf
u_turn,U-turn,Ida y Vuelta,38,0,38,18,47.4,"Beedrill,Pidgeot,Scizor,Pelipper,Infernape,Lopunny,Gliscor,Liepard,Whimsicott,Zoroark,Emolga,Hydreigon,Volcarona,Greninja,Diggersby,Talonflame,Vivillon,Furfrou,Clawitzer,Heliolisk,Hawlucha,Dedenne,Noivern,Decidueye,Toucannon,Tsareena,Passimian,Corviknight,Flapple,Dragapult,Kleavor,Sneasler,Meowscarada,Quaquaval,Maushold,Espathra,Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
upper_hand,Upper Hand,Palma Rauda,22,0,22,0,0.0,"Pikachu,Raichu,Heracross,Medicham,Infernape,Lucario,Toxicroak,Weavile,Gallade,Samurott,Conkeldurr,Greninja,Talonflame,Hawlucha,Crabominable,Passimian,Kommo-o,Sneasler,Quaquaval,Raichu (Alolan Raichu),Samurott (Hisuian Samurott),Decidueye (Hisuian Decidueye)"
uproar,Uproar,Alboroto,60,0,60,0,0.0,"Pidgeot,Clefable,Kangaskhan,Tauros,Gyarados,Snorlax,Feraligatr,Azumarill,Politoed,Houndoom,Tyranitar,Pelipper,Aggron,Manectric,Sharpedo,Altaria,Chimecho,Infernape,Empoleon,Roserade,Rampardos,Lopunny,Spiritomb,Rhyperior,Rotom,Simisage,Simisear,Simipour,Audino,Krookodile,Zoroark,Vanilluxe,Stunfisk,Hydreigon,Diggersby,Pangoro,Furfrou,Hawlucha,Noivern,Primarina,Toucannon,Passimian,Drampa,Kommo-o,Mr. Rime,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Espathra,Farigiraf,Sinistcha,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
vacuum_wave,Vacuum Wave,Onda Vacío,16,0,16,2,12.5,"Scizor,Heracross,Gardevoir,Medicham,Infernape,Empoleon,Lucario,Toxicroak,Gallade,Samurott,Passimian,Kommo-o,Kleavor,Sneasler,Ceruledge,Samurott (Hisuian Samurott)"
venoshock,Venoshock,Carga Tóxica,18,0,18,0,0.0,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Forretress,Roserade,Toxicroak,Gliscor,Garbodor,Clawitzer,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
volt_switch,Volt Switch,Voltiocambio,19,0,19,15,78.9,"Pikachu,Raichu,Jolteon,Ampharos,Forretress,Manectric,Luxray,Rotom,Emolga,Heliolisk,Dedenne,Morpeko,Bellibolt,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu)"
volt_tackle,Volt Tackle,Placaje Eléc,3,0,3,2,66.7,"Pikachu,Raichu,Raichu (Alolan Raichu)"
water_gun,Water Gun,Pistola Agua,1,0,1,0,0.0,Goodra (Hisuian Goodra)
water_pulse,Water Pulse,Hidropulso,41,0,41,3,7.3,"Blastoise,Clefable,Slowbro,Starmie,Gyarados,Vaporeon,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Sharpedo,Milotic,Glalie,Empoleon,Lucario,Abomasnow,Weavile,Glaceon,Froslass,Samurott,Beartic,Greninja,Clawitzer,Goodra,Noivern,Primarina,Toxapex,Araquanid,Basculegion (Basculegion-M),Quaquaval,Maushold,Bellibolt,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Goodra (Hisuian Goodra),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
water_shuriken,Water Shuriken,Shuriken de Agua,1,0,1,1,100.0,Greninja
water_spout,Water Spout,Salpicar,1,0,1,0,0.0,Blastoise
waterfall,Waterfall,Cascada,25,0,25,5,20.0,"Blastoise,Slowbro,Starmie,Gyarados,Vaporeon,Dragonite,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Sharpedo,Milotic,Empoleon,Samurott,Simipour,Greninja,Primarina,Araquanid,Basculegion (Basculegion-M),Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Basculegion (Basculegion-F)"
wave_crash,Wave Crash,Wave Crash,7,0,7,3,42.9,"Blastoise,Empoleon,Basculegion (Basculegion-M),Quaquaval,Palafin,Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
weather_ball,Weather Ball,Meteorobola,40,0,40,5,12.5,"Venusaur,Charizard,Blastoise,Ninetales,Victreebel,Slowbro,Vaporeon,Jolteon,Flareon,Dragonite,Meganium,Politoed,Espeon,Umbreon,Slowking,Pelipper,Torkoal,Altaria,Milotic,Castform,Glalie,Empoleon,Roserade,Abomasnow,Leafeon,Glaceon,Froslass,Vanilluxe,Greninja,Vivillon,Heliolisk,Aurorus,Sylveon,Goodra,Primarina,Armarouge,Bellibolt,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
whirlpool,Whirlpool,Torbellino,26,0,26,0,0.0,"Blastoise,Slowbro,Kangaskhan,Starmie,Tauros,Gyarados,Vaporeon,Feraligatr,Azumarill,Politoed,Slowking,Pelipper,Aggron,Sharpedo,Milotic,Empoleon,Samurott,Primarina,Basculegion (Basculegion-M),Quaquaval,Palafin,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
whirlwind,Whirlwind,Remolino,11,0,11,2,18.2,"Pidgeot,Aerodactyl,Dragonite,Skarmory,Rampardos,Hippowdon,Volcarona,Talonflame,Vivillon,Noivern,Drampa"
wide_guard,Wide Guard,Vastaguardia,17,0,17,5,29.4,"Machamp,Aerodactyl,Steelix,Pelipper,Torterra,Bastiodon,Gallade,Conkeldurr,Chesnaught,Aegislash,Avalugg,Crabominable,Toxapex,Araquanid,Garganacl,Armarouge,Avalugg (Hisuian Avalugg)"
wild_charge,Wild Charge,Voltio Cruel,28,0,28,7,25.0,"Pikachu,Raichu,Arcanine,Tauros,Jolteon,Snorlax,Typhlosion,Ampharos,Manectric,Luxray,Emboar,Audino,Emolga,Volcarona,Diggersby,Furfrou,Heliolisk,Dedenne,Noivern,Morpeko,Wyrdeer,Bellibolt,Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
will_o_wisp,Will-O-Wisp,Fuego Fatuo,47,0,47,26,55.3,"Charizard,Ninetales,Arcanine,Gengar,Flareon,Typhlosion,Houndoom,Gardevoir,Sableye,Camerupt,Torkoal,Altaria,Banette,Absol,Infernape,Spiritomb,Gallade,Froslass,Rotom,Emboar,Simisear,Cofagrigus,Chandelure,Volcarona,Delphox,Talonflame,Trevenant,Gourgeist,Incineroar,Salazzle,Mimikyu,Polteageist,Runerigus,Dragapult,Skeledirge,Armarouge,Ceruledge,Scovillain,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Tauros (Paldean Tauros (Blaze))"
wish,Wish,Deseo,19,0,19,2,10.5,"Pikachu,Raichu,Clefable,Espeon,Umbreon,Gardevoir,Chimecho,Leafeon,Glaceon,Audino,Delphox,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Slurpuff,Sylveon,Farigiraf,Raichu (Alolan Raichu)"
wonder_room,Wonder Room,Zona Extraña,27,0,27,0,0.0,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Slowking,Gardevoir,Sableye,Altaria,Spiritomb,Gallade,Cofagrigus,Reuniclus,Delphox,Meowstic (Meowstic-M),Primarina,Araquanid,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
wood_hammer,Wood Hammer,Mazazo,6,0,6,4,66.7,"Torterra,Abomasnow,Chesnaught,Trevenant,Mimikyu,Tinkaton"
work_up,Work Up,Avivar,4,0,4,0,0.0,"Watchog,Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
worry_seed,Worry Seed,Abatidoras,9,0,9,0,0.0,"Venusaur,Victreebel,Torterra,Roserade,Whimsicott,Gourgeist,Tsareena,Meowscarada,Scovillain"
wrap,Wrap,Constricción,8,0,8,0,0.0,"Arbok,Victreebel,Dragonite,Milotic,Chimecho,Serperior,Sandaconda,Orthworm"
x_scissor,X-Scissor,Tijera X,27,0,27,4,14.8,"Beedrill,Pinsir,Ariados,Scizor,Skarmory,Sableye,Absol,Toxicroak,Weavile,Leafeon,Gliscor,Gallade,Samurott,Excadrill,Beartic,Pangoro,Hawlucha,Trevenant,Noivern,Araquanid,Mimikyu,Kommo-o,Kleavor,Sneasler,Ceruledge,Kingambit,Samurott (Hisuian Samurott)"
yawn,Yawn,Bostezo,32,0,32,7,21.9,"Blastoise,Slowbro,Vaporeon,Jolteon,Flareon,Snorlax,Espeon,Umbreon,Slowking,Camerupt,Torkoal,Chimecho,Empoleon,Hippowdon,Leafeon,Glaceon,Emboar,Liepard,Simisear,Audino,Beartic,Stunfisk,Meowstic (Meowstic-M),Slurpuff,Sylveon,Oranguru,Skeledirge,Hydrapple,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Meowstic (Meowstic-F)"
zap_cannon,Zap Cannon,Electrocañón,5,0,5,0,0.0,"Pikachu,Raichu,Ampharos,Bellibolt,Raichu (Alolan Raichu)"
zen_headbutt,Zen Headbutt,Cabezazo Zen,69,0,69,5,7.2,"Blastoise,Clefable,Ninetales,Alakazam,Slowbro,Starmie,Tauros,Snorlax,Meganium,Typhlosion,Espeon,Slowking,Gardevoir,Sableye,Medicham,Sharpedo,Camerupt,Torkoal,Banette,Chimecho,Absol,Torterra,Infernape,Rampardos,Lucario,Gallade,Emboar,Watchog,Audino,Cofagrigus,Reuniclus,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Tyrantrum,Aurorus,Hawlucha,Crabominable,Lycanroc,Tsareena,Oranguru,Appletun,Sandaconda,Mr. Rime,Runerigus,Wyrdeer,Basculegion (Basculegion-M),Skeledirge,Garganacl,Scovillain,Espathra,Palafin,Farigiraf,Kingambit,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
